title,authors,year,conference,link
Exploring Urban Semantics: A Multimodal Model for POI Semantic Annotation with Street View Images and Place Names.,"['Dabin Zhang', 'Meng Chen', 'Weiming Huang', 'Yongshun Gong', 'Kai Zhao']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/280
Natural Language-centered Inference Network for Multi-modal Fake News Detection.,"['Qiang Zhang', 'Jiawei Liu', 'Fanrui Zhang', 'Jingyi Xie', 'Zheng-Jun Zha']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/281
Score-CDM: Score-Weighted Convolutional Diffusion Model for Multivariate Time Series Imputation.,"['Shunyang Zhang', 'Senzhang Wang', 'Hao Miao', 'Hao Chen', 'Changjun Fan', 'Jian Zhang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/282
SaSDim: Self-Adaptive Noise Scaling Diffusion Model for Spatial Time Series Imputation.,"['Shunyang Zhang', 'Senzhang Wang', 'Xianzhen Tan', 'Renzhi Wang', 'Ruochen Liu', 'Jian Zhang', 'Jianxin Wang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/283
TFWT: Tabular Feature Weighting with Transformer.,"['Xinhao Zhang', 'Zaitian Wang', 'Lu Jiang', 'Wanfu Gao', 'Pengfei Wang', 'Kunpeng Liu']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/284
G2LTraj: A Global-to-Local Generation Approach for Trajectory Prediction.,"['Zhanwei Zhang', 'Zishuo Hua', 'Minghao Chen', 'Wei Lu', 'Binbin Lin', 'Deng Cai', 'Wenxiao Wang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/285
A Graph-based Representation Framework for Trajectory Recovery via Spatiotemporal Interval-Informed Seq2Seq.,"['Yaya Zhao', 'Kaiqi Zhao', 'Zhiqian Chen', 'Yuanyuan Zhang', 'Yalei Du', 'Xiaoling Lu']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/286
Modeling Personalized Retweeting Behaviors for Multi-Stage Cascade Popularity Prediction.,"['Mingyang Zhou', 'Yanjie Lin', 'Gang Liu', 'Zuwen Li', 'Hao Liao', 'Rui Mao']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/287
Make Graph Neural Networks Great Again: A Generic Integration Paradigm of Topology-Free Patterns for Traffic Speed Prediction.,"['Yicheng Zhou', 'Pengfei Wang', 'Hao Dong', 'Denghui Zhang', 'Dingqi Yang', 'Yanjie Fu', 'Pengyang Wang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/288
Generalized Taxonomy-Guided Graph Neural Networks.,"['Yu Zhou', 'Di Jin', 'Jianguo Wei', 'Dongxiao He', 'Zhizhi Yu', 'Weixiong Zhang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/289
Estimating before Debiasing: A Bayesian Approach to Detaching Prior Bias in Federated Semi-Supervised Learning.,"['Guogang Zhu', 'Xuefeng Liu', 'Xinghao Wu', 'Shaojie Tang', 'Chao Tang', 'Jianwei Niu', 'Hao Su']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/290
R2V-MIF: Rule-to-Vector Contrastive Learning and Multi-channel Information Fusion for Therapy Recommendation.,"['Nengjun Zhu', 'Jieyun Huang', 'Jian Cao', 'Liang Hu', 'Zixuan Yuan', 'Huanjing Gao']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/291
Optimizing Viscous Democracy.,"['Ben Armstrong', 'Shiri Alouf-Heffetz', 'Nimrod Talmon']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/292
Facility Location Problems with Capacity Constraints: Two Facilities and Beyond.,"['Gennaro Auricchio', 'Zihe Wang', 'Jie Zhang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/293
Welfare Loss in Connected Resource Allocation.,"['Xiaohui Bei', 'Alexander Lam', 'Xinhang Lu', 'Warut Suksompong']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/294
Computing Optimal Equilibria in Repeated Games with Restarts.,"['Ratip Emin Berker', 'Vincent Conitzer']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/295
Evaluation of Project Performance in Participatory Budgeting.,"['Niclas Boehmer', 'Piotr Faliszewski', 'Lukasz Janeczko', 'Dominik Peters', 'Grzegorz Pierczynski', 'Simon Schierreich', 'Piotr Skowron', 'Stanislaw Szufa']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/296
Randomized Learning-Augmented Auctions with Revenue Guarantees.,"['Ioannis Caragiannis', 'Georgios Kalantzis']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/297
Layered Graph Security Games.,"['Jakub Cerný', 'Chun Kai Ling', 'Christian Kroer', 'Garud Iyengar']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/298
Parameterized Analysis of Bribery in Challenge the Champ Tournaments.,"['Juhi Chaudhary', 'Hendrik Molter', 'Meirav Zehavi']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/299
On the Pursuit of EFX for Chores: Non-existence and Approximations.,"['Vasilis Christoforidis', 'Christodoulos Santorinaios']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/300
Online Learning of Partitions in Additively Separable Hedonic Games.,"['Saar Cohen', 'Noa Agmon']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/301
Couples Can Be Tractable: New Algorithms and Hardness Results for the Hospitals/Residents Problem with Couples.,"['Gergely Csáji', 'David F. Manlove', 'Iain McBride', 'James Trimble']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/302
Popular and Dominant Matchings with Uncertain and Multimodal Preferences.,['Gergely Csáji'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/303
Aggregation of Continuous Preferences in One Dimension.,"['Alberto Del Pia', 'Dusan Knop', 'Alexandra Lassota', 'Krzysztof Sornat', 'Nimrod Talmon']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/304
Comparing Ways of Obtaining Candidate Orderings from Approval Ballots.,"['Théo Delemazure', 'Chris Dong', 'Dominik Peters', 'Magdaléna Tydrichová']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/305
Selecting the Most Conflicting Pair of Candidates.,"['Théo Delemazure', 'Lukasz Janeczko', 'Andrzej Kaczmarczyk', 'Stanislaw Szufa']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/306
Truthful Interval Covering.,"['Argyrios Deligkas', 'Aris Filos-Ratsikas', 'Alexandros A. Voudouris']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/307
Individual Rationality in Topological Distance Games Is Surprisingly Hard.,"['Argyrios Deligkas', 'Eduard Eiben', 'Dusan Knop', 'Simon Schierreich']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/308
Metric Distortion with Elicited Pairwise Comparisons.,"['Soroush Ebadian', 'Daniel Halpern', 'Evi Micha']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/309
Weighted EF1 and PO Allocations with Few Types of Agents or Chores.,"['Jugal Garg', 'Aniket Murhekar', 'John Qin']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/310
Getting More by Knowing Less: Bayesian Incentive Compatible Mechanisms for Fair Division.,"['Vasilis Gkatzelis', 'Alexandros Psomas', 'Xizhi Tan', 'Paritosh Verma']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/311
Determining Winners in Elections with Absent Votes.,"['Qishen Han', 'Amélie Marian', 'Lirong Xia']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/312
Fair Distribution of Delivery Orders.,"['Hadi Hosseini', 'Shivika Narang', 'Tomasz Was']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/313
Sampling Winners in Ranked Choice Voting.,"['Matthew Iceland', 'Anson Kahng', 'Joseph Saber']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/314
Equilibria in Two-Stage Facility Location with Atomic Clients.,"['Simon Krogmann', 'Pascal Lenzner', 'Alexander Skopalik', 'Marc Uetz', 'Marnix C. Vos']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/315
The Distortion of Threshold Approval Matching.,"['Mohamad Latifian', 'Alexandros A. Voudouris']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/316
Polynomial Time Presolve Algorithms for Rotation-Based Models Solving the Robust Stable Matching Problem.,"['Sulian Le Bozec-Chiffoleau', ""Charles Prud'homme"", 'Gilles Simonin']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/317
Allocating Mixed Goods with Customized Fairness and Indivisibility Ratio.,"['Bo Li', 'Zihao Li', 'Shengxin Liu', 'Zekai Wu']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/318
Public Event Scheduling with Busy Agents.,"['Bo Li', 'Lijun Li', 'Minming Li', 'Ruilong Zhang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/319
Vulnerabilities of Single-Round Incentive Compatibility in Auto-bidding: Theory and Evidence from ROI-Constrained Online Advertising Markets.,"['Juncheng Li', 'Pingzhong Tang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/320
Combinatorial Games with Incomplete Information.,"['Junkang Li', 'Bruno Zanuttini', 'Véronique Ventos']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/321
Optimal Auction Design with User Coupons in Advertising Systems.,"['Xiaodong Liu', 'Zhikang Fan', 'Yiming Ding', 'Yuan Guo', 'Lihua Zhang', 'Changcheng Li', 'Dongying Kong', 'Han Li', 'Weiran Shen']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/322
Tackling Stackelberg Network Interdiction against a Boundedly Rational Adversary.,"['Tien Mai', 'Avinandan Bose', 'Arunesh Sinha', 'Thanh Hong Nguyen', 'Ayushman Kumar singh']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/323
Ordinal Maximin Guarantees for Group Fair Division.,"['Pasin Manurangsi', 'Warut Suksompong']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/324
Optimizing Prosumer Policies in Periodic Double Auctions Inspired by Equilibrium Analysis.,"['Bharat Manvi', 'Sanjay Chandlekar', 'Easwar Subramanian']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/325
Toward Completing the Picture of Control in Schulze and Ranked Pairs Elections.,"['Cynthia Maushagen', 'David Niclaus', 'Paul Nüsken', 'Jörg Rothe', 'Tessa Seeger']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/326
"What Is Best for Students, Numerical Scores or Letter Grades?","['Evi Micha', 'Shreyas Sekar', 'Nisarg Shah']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/327
Computational Complexity of Verifying the Group No-show Paradox.,"['Farhad Mohsin', 'Qishen Han', 'Sikai Ruan', 'Pin-Yu Chen', 'Francesca Rossi', 'Lirong Xia']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/328
Nonparametric Detection of Gerrymandering in Multiparty Plurality Elections.,"['Dariusz Stolicki', 'Wojciech Slomczynski', 'Stanislaw Szufa']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/329
Enabling Sustainable Freight Forwarding Network via Collaborative Games.,"['Pang Jin Tan', 'Shih-Fen Cheng', 'Richard Chen']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/330
Game Transformations That Preserve Nash Equilibria or Best-Response Sets.,"['Emanuel Tewolde', 'Vincent Conitzer']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/331
Imperfect-Recall Games: Equilibrium Concepts and Their Complexity.,"['Emanuel Tewolde', 'Brian Hu Zhang', 'Caspar Oesterheld', 'Manolis Zampetakis', 'Tuomas Sandholm', 'Paul Goldberg', 'Vincent Conitzer']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/332
"Mechanisms That Play a Game, Not Toss a Coin.",['Toby Walsh'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/333
Improved Approximation of Weighted MMS Fairness for Indivisible Chores.,"['Fangxiao Wang', 'Bo Li', 'Pinyan Lu']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/334
How Hard Is It to Impact the Impact of Your Paper?,['Yongjie Yang'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/335
Exponential Lower Bounds on the Double Oracle Algorithm in Zero-Sum Games.,"['Brian Hu Zhang', 'Tuomas Sandholm']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/336
A Strategic Analysis of Prepayments in Financial Credit Networks.,"['Hao Zhou', 'Yongzhao Wang', 'Konstantinos Varsos', 'Nicholas Bishop', 'Rahul Savani', 'Anisoara Calinescu', 'Michael J. Wooldridge']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/337
"A Complete Landscape of EFX Allocations on Graphs: Goods, Chores and Mixed Manna.","['Yu Zhou', 'Tianze Wei', 'Minming Li', 'Bo Li']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/338
ScreenAI: A Vision-Language Model for UI and Infographics Understanding.,"['Gilles Baechler', 'Srinivas Sunkara', 'Maria Wang', 'Fedir Zubach', 'Hassan Mansoor', 'Vincent Etter', 'Victor Carbune', 'Jason Lin', 'Jindong Chen', 'Abhanshu Sharma']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/339
Multi-level Disentangling Network for Cross-Subject Emotion Recognition Based on Multimodal Physiological Signals.,"['Ziyu Jia', 'Fengming Zhao', 'Yuzhe Guo', 'Hairong Chen', 'Tianzi Jiang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/340
VSGT: Variational Spatial and Gaussian Temporal Graph Models for EEG-based Emotion Recognition.,"['Chenyu Liu', 'Xinliang Zhou', 'Jiaping Xiao', 'Zhengri Zhu', 'Liming Zhai', 'Ziyu Jia', 'Yang Liu']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/341
Concept-Level Causal Explanation Method for Brain Function Network Classification.,"['Jinduo Liu', 'Feipeng Wang', 'Junzhong Ji']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/342
LitE-SNN: Designing Lightweight and Efficient Spiking Neural Network through Spatial-Temporal Compressive Network Search and Joint Optimization.,"['Qianhui Liu', 'Jiaqi Yan', 'Malu Zhang', 'Gang Pan', 'Haizhou Li']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/343
Designing Behavior-Aware AI to Improve the Human-AI Team Performance in AI-Assisted Decision Making.,"['Syed Hasan Amin Mahmood', 'Zhuoran Lu', 'Ming Yin']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/344
DBPNet: Dual-Branch Parallel Network with Temporal-Frequency Fusion for Auditory Attention Detection.,"['Qinke Ni', 'Hongyu Zhang', 'Cunhang Fan', 'Shengbing Pei', 'Chang Zhou', 'Zhao Lv']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/345
ReliaAvatar: A Robust Real-Time Avatar Animator with Integrated Motion Prediction.,"['Bo Qian', 'Zhenhuan Wei', 'Jiashuo Li', 'Xing Wei']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/346
TIM: An Efficient Temporal Interaction Module for Spiking Transformer.,"['Sicheng Shen', 'Dongcheng Zhao', 'Guobin Shen', 'Yi Zeng']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/347
One-step Spiking Transformer with a Linear Complexity.,"['Xiaotian Song', 'Andy Song', 'Rong Xiao', 'Yanan Sun']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/348
MetaJND: A Meta-Learning Approach for Just Noticeable Difference Estimation.,"['Miaohui Wang', 'Yukuan Zhu', 'Rong Zhang', 'Wuyuan Xie']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/349
Apprenticeship-Inspired Elegance: Synergistic Knowledge Distillation Empowers Spiking Neural Networks for Efficient Single-Eye Emotion Recognition.,"['Yang Wang', 'Haiyang Mei', 'Qirui Bao', 'Ziqi Wei', 'Mike Zheng Shou', 'Haizhou Li', 'Bo Dong', 'Xin Yang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/350
Multi-scale Context-Aware Networks Based on Fragment Association for Human Activity Recognition.,"['Zhiqiong Wang', 'Hanyu Liu', 'Boyang Zhao', 'Qi Shen', 'Mingzhe Li', 'Ningfeng Que', 'Mingke Yan', 'Junchang Xin']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/351
CoCoG: Controllable Visual Stimuli Generation Based on Human Concept Representations.,"['Chen Wei', 'Jiachen Zou', 'Dietmar Heinke', 'Quanying Liu']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/352
Dialogue Cross-Enhanced Central Engagement Attention Model for Real-Time Engagement Estimation.,"['Jun Yu', 'Keda Lu', 'Ji Zhao', 'Zhihong Wei', 'Iek-Heng Chu', 'Peng Chang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/353
CausVSR: Causality Inspired Visual Sentiment Recognition.,"['Xinyue Zhang', 'Zhaoxia Wang', 'Hailing Wang', 'Jing Xiang', 'Chunwei Wu', 'Guitao Cao']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/354
General Epistemic Abstract Argumentation Framework: Semantics and Complexity.,"['Gianvincenzo Alfano', 'Sergio Greco', 'Francesco Parisi', 'Irina Trubitsyna']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/355
AMO-aware Aggregates in Answer Set Programming.,"['Mario Alviano', 'Carmine Dodaro', 'Salvatore Fiorentino', 'Marco Maratea']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/356
Higher-Order Argumentation Frameworks: Principles and Gradual Semantics.,"['Leila Amgoud', 'Dragan Doder', 'Marie-Christine Lagasquie-Schiex']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/357
Effective Approach to LTLf Best-Effort Synthesis in Multi-Tier Environments.,"['Benjamin Aminof', 'Giuseppe De Giacomo', 'Gianmarco Parretti', 'Sasha Rubin']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/358
Data Complexity in Expressive Description Logics with Path Expressions.,['Bartosz Bednarczyk'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/359
Bypassing the ASP Bottleneck: Hybrid Grounding by Splitting and Rewriting.,"['Alexander Beiser', 'Markus Hecher', 'Kaan Unalan', 'Stefan Woltran']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/360
Primal Grammars Driven Automated Induction.,"['Adel Bouhoula', 'Miki Hermann']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/361
Learning What to Monitor: Using Machine Learning to Improve past STL Monitoring.,"['Andrea Brunello', 'Luca Geatti', 'Angelo Montanari', 'Nicola Saccomanno']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/362
Justifying Argument Acceptance with Collective Attacks: Discussions and Disputes.,"['Giovanni Buraglio', 'Wolfgang Dvorák', 'Matthias König', 'Markus Ulbricht']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/363
Capturing Knowledge Graphs and Rules with Octagon Embeddings.,"['Victor Charpenay', 'Steven Schockaert']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/364
Temporal Knowledge Graph Extrapolation via Causal Subhistory Identification.,"['Kai Chen', 'Ye Wang', 'Xin Song', 'Siwei Chen', 'Han Yu', 'Aiping Li']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/365
Enhancing Controlled Query Evaluation through Epistemic Policies.,"['Gianluca Cima', 'Domenico Lembo', 'Lorenzo Marconi', 'Riccardo Rosati', 'Domenico Fabio Savo']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/366
Compilation and Fast Model Counting beyond CNF.,"['Alexis de Colnet', 'Stefan Szeider', 'Tianwei Zhang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/367
Model Checking Causality.,"['Tiago de Lima', 'Emiliano Lorini']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/368
Epistemic Logic Programs: Non-Ground and Counting Complexity.,"['Thomas Eiter', 'Johannes Klaus Fichte', 'Markus Hecher', 'Stefan Woltran']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/369
Computational Aspects of Progression for Temporal Equilibrium Logic.,"['Thomas Eiter', 'Davide Soldà']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/370
"On the Logic of Theory Change Iteration of KM-Update, Revised.","['Liangda Fang', 'Tong Zhu', 'Quanlong Guan', 'Junming Qiu', 'Zhao-Rong Lai', 'Weiqi Luo', 'Hai Wan']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/371
Quantitative Reasoning over Incomplete Abstract Argumentation Frameworks.,"['Bettina Fazzinga', 'Sergio Flesca', 'Filippo Furfaro', 'Giuseppina Monterosso']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/372
Improved Encodings of Acyclicity for Translating Answer Set Programming into Integer Programming.,"['Masood Feyzbakhsh Rankooh', 'Tomi Janhunen']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/373
Revisiting Causal Discovery from a Complexity-Theoretic Perspective.,"['Robert Ganian', 'Viktoriia Korchemna', 'Stefan Szeider']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/374
Finite Groundings for ASP with Functions: A Journey through Consistency.,"['Lukas Gerlach', 'David Carral', 'Markus Hecher']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/375
Learning Conditional Preference Networks: An Approach Based on the Minimum Description Length Principle.,"['Pierre-François Gimenez', 'Jérôme Mengin']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/376
Quantitative Claim-Centric Reasoning in Logic-Based Argumentation.,"['Markus Hecher', 'Yasir Mahmood', 'Arne Meier', 'Johannes Schmidt']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/377
"Semantics for Non-Flat Assumption-Based Argumentation, Revisited.","['Jesse Heyninck', 'Ofer Arieli']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/378
Learning Logic Programs by Discovering Higher-Order Abstractions.,"['Céline Hocquette', 'Sebastijan Dumancic', 'Andrew Cropper']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/379
Learning Big Logical Rules by Joining Small Rules.,"['Céline Hocquette', 'Andreas Niskanen', 'Rolf Morel', 'Matti Järvisalo', 'Andrew Cropper']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/380
LLMs Can Find Mathematical Reasoning Mistakes by Pedagogical Chain-of-Thought.,"['Zhuoxuan Jiang', 'Haoyuan Peng', 'Shanshan Feng', 'Fan Li', 'Dongsheng Li']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/381
Extremal Separation Problems for Temporal Instance Queries.,"['Jean Christoph Jung', 'Vladislav Ryzhikov', 'Frank Wolter', 'Michael Zakharyaschev']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/382
Instantiations and Computational Aspects of Non-Flat Assumption-based Argumentation.,"['Tuomo Lehtonen', 'Anna Rapberger', 'Francesca Toni', 'Markus Ulbricht', 'Johannes Peter Wallner']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/383
Regression Residual Reasoning with Pseudo-labeled Contrastive Learning for Uncovering Multiple Complex Compositional Relations.,"['Chengtai Li', 'Yuting He', 'Jianfeng Ren', 'Ruibin Bai', 'Yitian Zhao', 'Heng Yu', 'Xudong Jiang']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/384
First-Order Progression beyond Local-Effect and Normal Actions.,"['Daxin Liu', 'Jens Claßen']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/385
Constructive Interpolation and Concept-Based Beth Definability for Description Logics via Sequents.,"['Tim S. Lyon', 'Jonas Karge']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/386
Model-Free Preference Elicitation.,"['Carlos Martin', 'Craig Boutilier', 'Ofer Meshi', 'Tuomas Sandholm']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/387
CPa-WAC: Constellation Partitioning-based Scalable Weighted Aggregation Composition for Knowledge Graph Embedding.,"['Sudipta Modak', 'Aakarsh Malhotra', 'Sarthak Malik', 'Anil Surisetty', 'Esam Abdel-Raheem']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/388
Revising Beliefs and Intentions in Stochastic Environments.,"['Nima Motamed', 'Natasha Alechina', 'Mehdi Dastani', 'Dragan Doder']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/389
Preferred Reasoning in ABA by Cycle-Breaking.,"['Nguyen Anh Kiet', 'Markus Ulbricht']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/390
A Logic for Reasoning about Aggregate-Combine Graph Neural Networks.,"['Pierre Nunn', 'Marco Sälzer', 'François Schwarzentruber', 'Nicolas Troquard']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/391
Towards a Principle-based Framework for Assessing the Contribution of Formulas on the Conflicts of Knowledge Bases.,"['Badran Raddaoui', 'Christian Straßer', 'Saïd Jabbour']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/392
The Transformation Logics.,['Alessandro Ronca'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/393
Agentive Permissions in Multiagent Systems.,['Qi Shi'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/394
On the Power and Limitations of Examples for Description Logic Concepts.,"['Balder ten Cate', 'Raoul Koudijs', 'Ana Ozaki']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/395
Optimisation and Approximation in Abstract Argumentation: The Case of Stable Semantics.,['Matthias Thimm'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/396
A Tensor-Based Formalization of the Event Calculus.,"['Efthimis Tsilionis', 'Alexander Artikis', 'Georgios Paliouras']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/397
Structured d-DNNF Is Not Closed under Negation.,['Harry Vinall-Smeeth'],2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/398
"NELLIE: A Neuro-Symbolic Inference Engine for Grounded, Compositional, and Explainable Reasoning.","['Nathaniel Weir', 'Peter Clark', 'Benjamin Van Durme']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/399
Temporal Inductive Logic Reasoning over Hypergraphs.,"['Yuan Yang', 'Siheng Xiong', 'Ali Payani', 'James Clayton Kerce', 'Faramarz Fekri']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/400
Explaining Arguments' Strength: Unveiling the Role of Attacks and Supports.,"['Xiang Yin', 'Nico Potyka', 'Francesca Toni']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/401
The Trembling-Hand Problem for LTLf Planning.,"['Pian Yu', 'Shufang Zhu', 'Giuseppe De Giacomo', 'Marta Kwiatkowska', 'Moshe Y. Vardi']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/402
Fine-tuning Pre-trained Models for Robustness under Noisy Labels.,"['Sumyeong Ahn', 'Sihyeon Kim', 'Jongwoo Ko', 'Se-Young Yun']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/403
Contract Scheduling with Distributional and Multiple Advice.,"['Spyros Angelopoulos', 'Marcin Bienkowski', 'Christoph Dürr', 'Bertrand Simon']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/404
Contrastive Learning Is Not Optimal for Quasiperiodic Time Series.,"['Adrian Atienza', 'Jakob E. Bardram', 'Sadasivan Puthusserypady']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/405
Cutting the Black Box: Conceptual Interpretation of a Deep Neural Net with Multi-Modal Embeddings and Multi-Criteria Decision Aid.,"['Nicolas Atienza', 'Roman Bresson', 'Cyriaque Rousselot', 'Philippe Caillou', 'Johanne Cohen', 'Christophe Labreuche', 'Michèle Sebag']",2024,IJCAI 2024,https://www.ijcai.org/proceedings/2024/406
